,keep,subject,related_topics,value,geo,keyword,year,country
84,0,+90%,rising,Flight,BR,morcegos,2017,Brasil
85,0,+50%,rising,Viviparity,BR,morcegos,2017,Brasil
86,0,+50%,rising,Oviparity,BR,morcegos,2017,Brasil
87,1,100,top,Bats,BR,morcegos,2018,Brasil
88,1,4,top,Sound,BR,morcegos,2018,Brasil
89,1,4,top,Poison,BR,morcegos,2018,Brasil
90,1,4,top,Rabies,BR,morcegos,2018,Brasil
91,1,4,top,Roof,BR,morcegos,2018,Brasil
92,1,3,top,Animal,BR,morcegos,2018,Brasil
93,1,3,top,hematophagous,BR,morcegos,2018,Brasil
94,1,3,top,Disease,BR,morcegos,2018,Brasil
95,1,3,top,Vampire bat,BR,morcegos,2018,Brasil
96,1,3,top,Insect repellent,BR,morcegos,2018,Brasil
97,1,3,top,Mouse,BR,morcegos,2018,Brasil
98,1,2,top,Electronics,BR,morcegos,2018,Brasil
99,1,2,top,Halloween,BR,morcegos,2018,Brasil
100,1,2,top,Philippines,BR,morcegos,2018,Brasil
101,1,2,top,Flight,BR,morcegos,2018,Brasil
102,1,2,top,Species,BR,morcegos,2018,Brasil
103,1,2,top,Feces,BR,morcegos,2018,Brasil
104,1,2,top,Birds,BR,morcegos,2018,Brasil
105,1,2,top,Vampire,BR,morcegos,2018,Brasil
106,1,1,top,Human,BR,morcegos,2018,Brasil
107,1,1,top,Vertebrate,BR,morcegos,2018,Brasil
108,1,1,top,Columbidae,BR,morcegos,2018,Brasil
109,1,1,top,Seed,BR,morcegos,2018,Brasil
110,1,1,top,Insecticide,BR,morcegos,2018,Brasil
111,1,1,top,Hearing,BR,morcegos,2018,Brasil
112,0,Breakout,rising,Electronics,BR,morcegos,2018,Brasil
113,0,Breakout,rising,Philippines,BR,morcegos,2018,Brasil
114,0,Breakout,rising,Vertebrate,BR,morcegos,2018,Brasil
115,0,Breakout,rising,Columbidae,BR,morcegos,2018,Brasil
116,0,Breakout,rising,Seed,BR,morcegos,2018,Brasil
117,0,Breakout,rising,Insecticide,BR,morcegos,2018,Brasil
118,0,Breakout,rising,Hearing,BR,morcegos,2018,Brasil
119,0,Breakout,rising,Pollination,BR,morcegos,2018,Brasil
120,0,Breakout,rising,Roof tiles,BR,morcegos,2018,Brasil
121,0,Breakout,rising,Black flying fox,BR,morcegos,2018,Brasil
122,0,Breakout,rising,Whales,BR,morcegos,2018,Brasil
123,0,Breakout,rising,Infestation,BR,morcegos,2018,Brasil
124,0,Breakout,rising,Electromagnetism,BR,morcegos,2018,Brasil
125,0,+350%,rising,Sound,BR,morcegos,2018,Brasil
126,0,+350%,rising,Poison,BR,morcegos,2018,Brasil
127,0,+140%,rising,Roof,BR,morcegos,2018,Brasil
128,0,+130%,rising,hematophagous,BR,morcegos,2018,Brasil
129,0,+90%,rising,Vampire,BR,morcegos,2018,Brasil
130,0,+80%,rising,Disease,BR,morcegos,2018,Brasil
131,0,+70%,rising,Mouse,BR,morcegos,2018,Brasil
132,0,+40%,rising,Feces,BR,morcegos,2018,Brasil
133,1,100,top,Bats,BR,morcegos,2019,Brasil
134,1,4,top,Animal,BR,morcegos,2019,Brasil
135,1,4,top,Vampire bat,BR,morcegos,2019,Brasil
136,1,4,top,Roof,BR,morcegos,2019,Brasil
137,1,3,top,Species,BR,morcegos,2019,Brasil
138,1,3,top,Insect repellent,BR,morcegos,2019,Brasil
139,1,3,top,Mammal,BR,morcegos,2019,Brasil
140,1,2,top,Mouse,BR,morcegos,2019,Brasil
141,1,2,top,Sound,BR,morcegos,2019,Brasil
142,1,2,top,Wave,BR,morcegos,2019,Brasil
143,1,2,top,Rabies,BR,morcegos,2019,Brasil
144,1,2,top,Poison,BR,morcegos,2019,Brasil
145,1,2,top,Disease,BR,morcegos,2019,Brasil
146,1,2,top,Vampire,BR,morcegos,2019,Brasil
147,1,2,top,hematophagous,BR,morcegos,2019,Brasil
148,1,2,top,Birds,BR,morcegos,2019,Brasil
149,1,2,top,Halloween,BR,morcegos,2019,Brasil
150,1,2,top,Human,BR,morcegos,2019,Brasil
151,1,1,top,Owls,BR,morcegos,2019,Brasil
152,1,1,top,Ecology,BR,morcegos,2019,Brasil
153,1,1,top,Hertz,BR,morcegos,2019,Brasil
154,1,1,top,Seed,BR,morcegos,2019,Brasil
155,1,<1,top,Moth,BR,morcegos,2019,Brasil
156,1,<1,top,Window,BR,morcegos,2019,Brasil
157,0,Breakout,rising,Ecology,BR,morcegos,2019,Brasil
158,0,Breakout,rising,Hertz,BR,morcegos,2019,Brasil
159,0,Breakout,rising,Seed,BR,morcegos,2019,Brasil
160,0,Breakout,rising,Moth,BR,morcegos,2019,Brasil
161,0,Breakout,rising,Window,BR,morcegos,2019,Brasil
162,0,Breakout,rising,Hummingbirds,BR,morcegos,2019,Brasil
163,0,Breakout,rising,Black flying fox,BR,morcegos,2019,Brasil
164,0,Breakout,rising,Acoustic wave,BR,morcegos,2019,Brasil
165,0,+300%,rising,Owls,BR,morcegos,2019,Brasil
166,0,+100%,rising,Poison,BR,morcegos,2019,Brasil
167,0,+80%,rising,Wave,BR,morcegos,2019,Brasil
168,0,+50%,rising,Roof,BR,morcegos,2019,Brasil
169,1,100,top,Bats,BR,morcegos,2020,Brasil
170,1,7,top,Animal,BR,morcegos,2020,Brasil
171,1,4,top,Sound,BR,morcegos,2020,Brasil
172,1,4,top,Species,BR,morcegos,2020,Brasil
173,1,4,top,China,BR,morcegos,2020,Brasil
174,1,4,top,Roof,BR,morcegos,2020,Brasil
175,1,3,top,Disease,BR,morcegos,2020,Brasil
176,1,3,top,Rabies,BR,morcegos,2020,Brasil
177,1,3,top,Insect repellent,BR,morcegos,2020,Brasil
178,1,3,top,Eating,BR,morcegos,2020,Brasil
179,1,3,top,Mouse,BR,morcegos,2020,Brasil
180,1,3,top,Flight,BR,morcegos,2020,Brasil
181,1,3,top,Virus,BR,morcegos,2020,Brasil
182,1,2,top,Mammal,BR,morcegos,2020,Brasil
183,1,2,top,Blood,BR,morcegos,2020,Brasil
184,1,2,top,Vampire bat,BR,morcegos,2020,Brasil
185,1,2,top,Birds,BR,morcegos,2020,Brasil
186,1,2,top,Frugivore,BR,morcegos,2020,Brasil
187,1,2,top,Forró,BR,morcegos,2020,Brasil
188,1,2,top,Vampire,BR,morcegos,2020,Brasil
189,1,1,top,Frequency,BR,morcegos,2020,Brasil
190,1,1,top,Ecology,BR,morcegos,2020,Brasil
191,1,1,top,Australia,BR,morcegos,2020,Brasil
192,1,1,top,Tree,BR,morcegos,2020,Brasil
193,1,1,top,Host,BR,morcegos,2020,Brasil
194,0,Breakout,rising,Frequency,BR,morcegos,2020,Brasil
195,0,Breakout,rising,Ecology,BR,morcegos,2020,Brasil
196,0,Breakout,rising,Australia,BR,morcegos,2020,Brasil
197,0,Breakout,rising,Tree,BR,morcegos,2020,Brasil
198,0,Breakout,rising,Host,BR,morcegos,2020,Brasil
199,0,Breakout,rising,Wave,BR,morcegos,2020,Brasil
200,0,Breakout,rising,Chinese language,BR,morcegos,2020,Brasil
201,0,Breakout,rising,Pangolins,BR,morcegos,2020,Brasil
202,0,Breakout,rising,Sonar,BR,morcegos,2020,Brasil
203,0,Breakout,rising,Biological interaction,BR,morcegos,2020,Brasil
204,0,Breakout,rising,Whales,BR,morcegos,2020,Brasil
205,0,Breakout,rising,Soup,BR,morcegos,2020,Brasil
206,0,Breakout,rising,Reproduction,BR,morcegos,2020,Brasil
207,0,"+1,150%",rising,China,BR,morcegos,2020,Brasil
208,0,+500%,rising,Frugivore,BR,morcegos,2020,Brasil
209,0,+170%,rising,Animal,BR,morcegos,2020,Brasil
210,0,+150%,rising,Blood,BR,morcegos,2020,Brasil
211,0,+140%,rising,Mouse,BR,morcegos,2020,Brasil
212,0,+140%,rising,Flight,BR,morcegos,2020,Brasil
213,0,+120%,rising,Virus,BR,morcegos,2020,Brasil
214,0,+80%,rising,Forró,BR,morcegos,2020,Brasil
215,0,+70%,rising,Sound,BR,morcegos,2020,Brasil
1,1,100,top,Bats,CA,bats,2016,Canada
2,1,43,top,Baseball bat,CA,bats,2016,Canada
3,1,17,top,Baseball,CA,bats,2016,Canada
4,1,13,top,Softball,CA,bats,2016,Canada
5,1,13,top,Softball Bat,CA,bats,2016,Canada
6,1,6,top,Easton,CA,bats,2016,Canada
7,1,5,top,Wood,CA,bats,2016,Canada
8,1,4,top,Sport Chek,CA,bats,2016,Canada
9,1,3,top,Batting,CA,bats,2016,Canada
10,1,3,top,Cancer Bats,CA,bats,2016,Canada
11,1,3,top,DeMarini,CA,bats,2016,Canada
12,1,3,top,Miken,CA,bats,2016,Canada
13,1,3,top,Halloween,CA,bats,2016,Canada
14,1,3,top,MLB,CA,bats,2016,Canada
15,1,3,top,Louisville Slugger,CA,bats,2016,Canada
16,1,3,top,Mushroom,CA,bats,2016,Canada
17,1,2,top,Cricket bat,CA,bats,2016,Canada
18,1,2,top,Cricket,CA,bats,2016,Canada
19,1,2,top,Birds,CA,bats,2016,Canada
20,1,2,top,Little brown bat,CA,bats,2016,Canada
21,1,2,top,José Bautista,CA,bats,2016,Canada
22,1,2,top,Megabat,CA,bats,2016,Canada
23,1,2,top,Stardew Valley,CA,bats,2016,Canada
24,1,1,top,Little League Baseball,CA,bats,2016,Canada
25,1,1,top,Moth,CA,bats,2016,Canada
26,0,Breakout,rising,Mushroom,CA,bats,2016,Canada
27,0,Breakout,rising,Stardew Valley,CA,bats,2016,Canada
28,0,Breakout,rising,Little League Baseball,CA,bats,2016,Canada
29,0,Breakout,rising,Moth,CA,bats,2016,Canada
30,0,Breakout,rising,Mizuno Corporation,CA,bats,2016,Canada
31,0,Breakout,rising,Fastball,CA,bats,2016,Canada
32,0,Breakout,rising,Source For Sports,CA,bats,2016,Canada
33,0,Breakout,rising,Play It Again Sports,CA,bats,2016,Canada
34,0,Breakout,rising,Sharks,CA,bats,2016,Canada
35,0,Breakout,rising,Nest,CA,bats,2016,Canada
36,0,Breakout,rising,Hit,CA,bats,2016,Canada
37,0,Breakout,rising,Wind turbine,CA,bats,2016,Canada
38,0,Breakout,rising,Turbine,CA,bats,2016,Canada
39,0,Breakout,rising,Nocturnality,CA,bats,2016,Canada
40,0,Breakout,rising,Bat flip,CA,bats,2016,Canada
41,0,+350%,rising,Halloween,CA,bats,2016,Canada
42,0,+160%,rising,Louisville Slugger,CA,bats,2016,Canada
43,0,+100%,rising,Sport Chek,CA,bats,2016,Canada
44,0,+100%,rising,Miken,CA,bats,2016,Canada
45,0,+70%,rising,Birds,CA,bats,2016,Canada
46,0,+60%,rising,DeMarini,CA,bats,2016,Canada
47,0,+60%,rising,Softball Bat,CA,bats,2016,Canada
48,0,+40%,rising,Easton,CA,bats,2016,Canada
49,1,100,top,Bats,CA,bats,2017,Canada
50,1,38,top,Baseball bat,CA,bats,2017,Canada
51,1,18,top,Baseball,CA,bats,2017,Canada
52,1,12,top,Softball,CA,bats,2017,Canada
53,1,12,top,Softball Bat,CA,bats,2017,Canada
54,1,6,top,Batting,CA,bats,2017,Canada
55,1,6,top,Wood,CA,bats,2017,Canada
56,1,5,top,Cricket,CA,bats,2017,Canada
57,1,5,top,Cricket bat,CA,bats,2017,Canada
58,1,4,top,Megabat,CA,bats,2017,Canada
59,1,4,top,Vampire,CA,bats,2017,Canada
60,1,4,top,Easton,CA,bats,2017,Canada
61,1,3,top,Animal,CA,bats,2017,Canada
62,1,3,top,Vampire bat,CA,bats,2017,Canada
63,1,3,top,Cancer Bats,CA,bats,2017,Canada
64,1,3,top,Pitch,CA,bats,2017,Canada
65,1,3,top,Sport Chek,CA,bats,2017,Canada
66,1,3,top,Hibernation,CA,bats,2017,Canada
67,1,3,top,Stardew Valley,CA,bats,2017,Canada
68,1,3,top,DeMarini,CA,bats,2017,Canada
69,1,3,top,MLB,CA,bats,2017,Canada
70,1,2,top,Little brown bat,CA,bats,2017,Canada
71,1,1,top,Endangered species,CA,bats,2017,Canada
72,1,1,top,Bees,CA,bats,2017,Canada
73,1,1,top,Building insulation,CA,bats,2017,Canada
74,0,Breakout,rising,Endangered species,CA,bats,2017,Canada
75,0,Breakout,rising,Bees,CA,bats,2017,Canada
76,0,Breakout,rising,Building insulation,CA,bats,2017,Canada
77,0,Breakout,rising,Cleat,CA,bats,2017,Canada
78,0,Breakout,rising,B45 Baseball,CA,bats,2017,Canada
79,0,Breakout,rising,Joël Bats,CA,bats,2017,Canada
80,0,Breakout,rising,Louisville Bats,CA,bats,2017,Canada
81,0,Breakout,rising,Mouse-eared bats,CA,bats,2017,Canada
82,0,Breakout,rising,Clash Royale,CA,bats,2017,Canada
83,0,Breakout,rising,Bats,CA,bats,2017,Canada
84,0,Breakout,rising,Butterflies,CA,bats,2017,Canada
85,0,+200%,rising,Vampire,CA,bats,2017,Canada
86,0,+130%,rising,Hibernation,CA,bats,2017,Canada
87,0,+60%,rising,Cricket,CA,bats,2017,Canada
88,0,+60%,rising,Cricket bat,CA,bats,2017,Canada
89,0,+50%,rising,Vampire bat,CA,bats,2017,Canada
90,0,+50%,rising,Stardew Valley,CA,bats,2017,Canada
91,1,100,top,Bats,CA,bats,2018,Canada
92,1,32,top,Baseball bat,CA,bats,2018,Canada
93,1,12,top,Baseball,CA,bats,2018,Canada
94,1,11,top,Softball,CA,bats,2018,Canada
95,1,10,top,Softball Bat,CA,bats,2018,Canada
96,1,6,top,Cancer Bats,CA,bats,2018,Canada
97,1,5,top,Eating,CA,bats,2018,Canada
98,1,5,top,Megabat,CA,bats,2018,Canada
99,1,4,top,Wood,CA,bats,2018,Canada
100,1,4,top,Vampire,CA,bats,2018,Canada
101,1,3,top,Little brown bat,CA,bats,2018,Canada
102,1,3,top,Vampire bat,CA,bats,2018,Canada
103,1,3,top,Miken,CA,bats,2018,Canada
104,1,3,top,Birds,CA,bats,2018,Canada
105,1,3,top,Easton,CA,bats,2018,Canada
106,1,3,top,Batting,CA,bats,2018,Canada
107,1,3,top,Cricket bat,CA,bats,2018,Canada
108,1,2,top,Cricket,CA,bats,2018,Canada
109,1,2,top,Animal,CA,bats,2018,Canada
110,1,2,top,Hibernation,CA,bats,2018,Canada
111,1,1,top,Hammer-headed bat,CA,bats,2018,Canada
112,1,1,top,Bata Shoes,CA,bats,2018,Canada
113,1,1,top,Giant golden-crowned flying fox,CA,bats,2018,Canada
114,1,<1,top,Wing,CA,bats,2018,Canada
115,1,<1,top,Conan Exiles,CA,bats,2018,Canada
116,0,Breakout,rising,Hammer-headed bat,CA,bats,2018,Canada
117,0,Breakout,rising,Bata Shoes,CA,bats,2018,Canada
118,0,Breakout,rising,Giant golden-crowned flying fox,CA,bats,2018,Canada
119,0,Breakout,rising,Wing,CA,bats,2018,Canada
120,0,Breakout,rising,Conan Exiles,CA,bats,2018,Canada
121,0,Breakout,rising,Flying foxes,CA,bats,2018,Canada
122,0,Breakout,rising,Ebola,CA,bats,2018,Canada
123,0,+100%,rising,Megabat,CA,bats,2018,Canada
124,0,+40%,rising,Cancer Bats,CA,bats,2018,Canada
125,1,100,top,Bats,CA,bats,2019,Canada
126,1,27,top,Baseball bat,CA,bats,2019,Canada
127,1,13,top,Baseball,CA,bats,2019,Canada
128,1,10,top,Softball Bat,CA,bats,2019,Canada
129,1,9,top,Softball,CA,bats,2019,Canada
130,1,5,top,Cancer Bats,CA,bats,2019,Canada
131,1,5,top,Batting,CA,bats,2019,Canada
132,1,4,top,Wood,CA,bats,2019,Canada
133,1,4,top,Easton,CA,bats,2019,Canada
134,1,4,top,Cricket,CA,bats,2019,Canada
135,1,3,top,Miken,CA,bats,2019,Canada
136,1,3,top,Eating,CA,bats,2019,Canada
137,1,3,top,Cricket bat,CA,bats,2019,Canada
138,1,3,top,Halloween,CA,bats,2019,Canada
139,1,3,top,DeMarini,CA,bats,2019,Canada
140,1,3,top,Animal,CA,bats,2019,Canada
141,1,2,top,Rabies,CA,bats,2019,Canada
142,1,2,top,Megabat,CA,bats,2019,Canada
143,1,2,top,Little brown bat,CA,bats,2019,Canada
144,1,2,top,Vampire,CA,bats,2019,Canada
145,1,2,top,Fastpitch softball,CA,bats,2019,Canada
146,1,2,top,Sam Bat,CA,bats,2019,Canada
147,1,2,top,Giant golden-crowned flying fox,CA,bats,2019,Canada
148,1,1,top,Baseball Town,CA,bats,2019,Canada
149,1,<1,top,Bubble Witch 2 Saga,CA,bats,2019,Canada
150,0,Breakout,rising,Sam Bat,CA,bats,2019,Canada
151,0,Breakout,rising,Giant golden-crowned flying fox,CA,bats,2019,Canada
152,0,Breakout,rising,Baseball Town,CA,bats,2019,Canada
153,0,Breakout,rising,Bubble Witch 2 Saga,CA,bats,2019,Canada
154,0,Breakout,rising,Source For Sports,CA,bats,2019,Canada
155,0,Breakout,rising,Snake,CA,bats,2019,Canada
156,0,+300%,rising,Rabies,CA,bats,2019,Canada
157,0,+140%,rising,DeMarini,CA,bats,2019,Canada
158,0,+50%,rising,Easton,CA,bats,2019,Canada
159,0,+40%,rising,Softball Bat,CA,bats,2019,Canada
160,0,+40%,rising,Little brown bat,CA,bats,2019,Canada
161,1,100,top,Bats,CA,bats,2020,Canada
162,1,16,top,Baseball bat,CA,bats,2020,Canada
163,1,14,top,Eating,CA,bats,2020,Canada
164,1,8,top,China,CA,bats,2020,Canada
165,1,8,top,Baseball,CA,bats,2020,Canada
166,1,6,top,Virus,CA,bats,2020,Canada
167,1,5,top,Chinese language,CA,bats,2020,Canada
168,1,5,top,Animal,CA,bats,2020,Canada
169,1,3,top,Softball Bat,CA,bats,2020,Canada
170,1,3,top,Softball,CA,bats,2020,Canada
171,1,3,top,Human,CA,bats,2020,Canada
172,1,2,top,Megabat,CA,bats,2020,Canada
173,1,2,top,Vampire bat,CA,bats,2020,Canada
174,1,2,top,Snake,CA,bats,2020,Canada
175,1,2,top,Vampire,CA,bats,2020,Canada
176,1,2,top,Pangolins,CA,bats,2020,Canada
177,1,2,top,Cause,CA,bats,2020,Canada
178,1,2,top,Easton,CA,bats,2020,Canada
179,1,2,top,Mammal,CA,bats,2020,Canada
180,1,2,top,Birds,CA,bats,2020,Canada
181,1,1,top,Wuhan,CA,bats,2020,Canada
182,1,1,top,Honduran white bat,CA,bats,2020,Canada
183,1,1,top,Wet market,CA,bats,2020,Canada
184,1,1,top,Severe acute respiratory syndrome,CA,bats,2020,Canada
185,1,1,top,White-nose syndrome,CA,bats,2020,Canada
186,0,Breakout,rising,China,CA,bats,2020,Canada
187,0,Breakout,rising,Virus,CA,bats,2020,Canada
188,0,Breakout,rising,Chinese language,CA,bats,2020,Canada
189,0,Breakout,rising,Pangolins,CA,bats,2020,Canada
190,0,Breakout,rising,Cause,CA,bats,2020,Canada
191,0,Breakout,rising,Wuhan,CA,bats,2020,Canada
192,0,Breakout,rising,Honduran white bat,CA,bats,2020,Canada
193,0,Breakout,rising,Wet market,CA,bats,2020,Canada
194,0,Breakout,rising,Severe acute respiratory syndrome,CA,bats,2020,Canada
195,0,Breakout,rising,White-nose syndrome,CA,bats,2020,Canada
196,0,Breakout,rising,Philippines,CA,bats,2020,Canada
197,0,Breakout,rising,Civet,CA,bats,2020,Canada
198,0,Breakout,rising,Animal bite,CA,bats,2020,Canada
199,0,Breakout,rising,Bat virome,CA,bats,2020,Canada
200,0,Breakout,rising,Horseshoe bat,CA,bats,2020,Canada
201,0,Breakout,rising,Horseshoe,CA,bats,2020,Canada
202,0,+400%,rising,Eating,CA,bats,2020,Canada
203,0,+250%,rising,Human,CA,bats,2020,Canada
204,0,+190%,rising,Snake,CA,bats,2020,Canada
205,0,+90%,rising,Animal,CA,bats,2020,Canada
206,0,+90%,rising,Vampire bat,CA,bats,2020,Canada
207,0,+80%,rising,Megabat,CA,bats,2020,Canada
208,0,+70%,rising,Vampire,CA,bats,2020,Canada
209,0,+60%,rising,Bats,CA,bats,2020,Canada
210,0,+50%,rising,Mammal,CA,bats,2020,Canada
1,1,100,top,Microbat,DE,Fledermaus,2016,Germany
2,1,57,top,Die Fledermaus,DE,Fledermaus,2016,Germany
3,1,12,top,Costume,DE,Fledermaus,2016,Germany
4,1,5,top,Halloween,DE,Fledermaus,2016,Germany
5,1,5,top,handicraft,DE,Fledermaus,2016,Germany
6,1,4,top,Makeup,DE,Fledermaus,2016,Germany
7,1,4,top,Vorlage,DE,Fledermaus,2016,Germany
8,1,2,top,Operetta,DE,Fledermaus,2016,Germany
9,1,2,top,Batman,DE,Fledermaus,2016,Germany
10,1,2,top,Old World fruit bats,DE,Fledermaus,2016,Germany
11,1,2,top,Crossword,DE,Fledermaus,2016,Germany
12,1,2,top,Squash,DE,Fledermaus,2016,Germany
13,1,2,top,Ear,DE,Fledermaus,2016,Germany
14,1,1,top,Ultrasound,DE,Fledermaus,2016,Germany
15,1,1,top,Zombie,DE,Fledermaus,2016,Germany
16,1,1,top,Die Fledermaus,DE,Fledermaus,2016,Germany
17,1,1,top,Vampire bat,DE,Fledermaus,2016,Germany
18,1,1,top,Monster,DE,Fledermaus,2016,Germany
19,1,1,top,Monster High,DE,Fledermaus,2016,Germany
20,1,1,top,Desomorphine,DE,Fledermaus,2016,Germany
21,1,1,top,Resident Evil Zero,DE,Fledermaus,2016,Germany
22,1,1,top,Noise,DE,Fledermaus,2016,Germany
23,1,<1,top,Biology,DE,Fledermaus,2016,Germany
24,0,Breakout,rising,Ultrasound,DE,Fledermaus,2016,Germany
25,0,Breakout,rising,Zombie,DE,Fledermaus,2016,Germany
26,0,Breakout,rising,Die Fledermaus,DE,Fledermaus,2016,Germany
27,0,Breakout,rising,Vampire bat,DE,Fledermaus,2016,Germany
28,0,Breakout,rising,Monster,DE,Fledermaus,2016,Germany
29,0,Breakout,rising,Monster High,DE,Fledermaus,2016,Germany
30,0,Breakout,rising,Desomorphine,DE,Fledermaus,2016,Germany
31,0,Breakout,rising,Resident Evil Zero,DE,Fledermaus,2016,Germany
32,0,Breakout,rising,Noise,DE,Fledermaus,2016,Germany
33,0,Breakout,rising,Biology,DE,Fledermaus,2016,Germany
34,0,Breakout,rising,Worksheet,DE,Fledermaus,2016,Germany
35,0,+170%,rising,Vorlage,DE,Fledermaus,2016,Germany
36,0,+90%,rising,Crossword,DE,Fledermaus,2016,Germany
37,0,+90%,rising,Ear,DE,Fledermaus,2016,Germany
38,0,+70%,rising,Costume,DE,Fledermaus,2016,Germany
39,1,100,top,Microbat,DE,Fledermaus,2017,Germany
40,1,8,top,Die Fledermaus,DE,Fledermaus,2017,Germany
41,1,8,top,Costume,DE,Fledermaus,2017,Germany
42,1,6,top,Makeup,DE,Fledermaus,2017,Germany
43,1,3,top,handicraft,DE,Fledermaus,2017,Germany
44,1,3,top,Halloween,DE,Fledermaus,2017,Germany
45,1,2,top,Operetta,DE,Fledermaus,2017,Germany
46,1,2,top,Animal,DE,Fledermaus,2017,Germany
47,1,2,top,Ozzy Osbourne,DE,Fledermaus,2017,Germany
48,1,2,top,Pulheim,DE,Fledermaus,2017,Germany
49,1,2,top,Old World fruit bats,DE,Fledermaus,2017,Germany
50,1,2,top,Birds,DE,Fledermaus,2017,Germany
51,1,2,top,Character,DE,Fledermaus,2017,Germany
52,1,1,top,Johann Strauss II,DE,Fledermaus,2017,Germany
53,1,1,top,Stuffed toy,DE,Fledermaus,2017,Germany
54,1,1,top,Giovanni Boccaccio,DE,Fledermaus,2017,Germany
55,1,1,top,bat box,DE,Fledermaus,2017,Germany
56,1,1,top,Ghost,DE,Fledermaus,2017,Germany
57,1,1,top,NICI AG,DE,Fledermaus,2017,Germany
58,1,1,top,Boccaccio,DE,Fledermaus,2017,Germany
59,1,1,top,Naturschutzbund Deutschland,DE,Fledermaus,2017,Germany
60,1,1,top,Sigikid,DE,Fledermaus,2017,Germany
61,1,1,top,Species,DE,Fledermaus,2017,Germany
62,0,Breakout,rising,Ozzy Osbourne,DE,Fledermaus,2017,Germany
63,0,Breakout,rising,Birds,DE,Fledermaus,2017,Germany
64,0,Breakout,rising,Giovanni Boccaccio,DE,Fledermaus,2017,Germany
65,0,Breakout,rising,bat box,DE,Fledermaus,2017,Germany
66,0,Breakout,rising,Ghost,DE,Fledermaus,2017,Germany
67,0,Breakout,rising,NICI AG,DE,Fledermaus,2017,Germany
68,0,Breakout,rising,Boccaccio,DE,Fledermaus,2017,Germany
69,0,Breakout,rising,Naturschutzbund Deutschland,DE,Fledermaus,2017,Germany
70,0,Breakout,rising,Sigikid,DE,Fledermaus,2017,Germany
71,0,Breakout,rising,Species,DE,Fledermaus,2017,Germany
72,0,Breakout,rising,Waren,DE,Fledermaus,2017,Germany
73,0,Breakout,rising,Cologne Opera,DE,Fledermaus,2017,Germany
74,0,Breakout,rising,Red squirrel,DE,Fledermaus,2017,Germany
75,0,Breakout,rising,Habitat,DE,Fledermaus,2017,Germany
76,0,Breakout,rising,Goth subculture,DE,Fledermaus,2017,Germany
77,0,Breakout,rising,Erinaceidae,DE,Fledermaus,2017,Germany
78,0,Breakout,rising,"Pension ""Zur Fledermaus""",DE,Fledermaus,2017,Germany
79,0,Breakout,rising,Composer,DE,Fledermaus,2017,Germany
80,0,+750%,rising,Character,DE,Fledermaus,2017,Germany
81,0,+550%,rising,Johann Strauss II,DE,Fledermaus,2017,Germany
82,0,+300%,rising,Operetta,DE,Fledermaus,2017,Germany
83,0,+250%,rising,Stuffed toy,DE,Fledermaus,2017,Germany
84,0,+160%,rising,Animal,DE,Fledermaus,2017,Germany
85,0,+140%,rising,Pulheim,DE,Fledermaus,2017,Germany
86,1,100,top,Microbat,DE,Fledermaus,2018,Germany
87,1,12,top,Die Fledermaus,DE,Fledermaus,2018,Germany
88,1,6,top,Costume,DE,Fledermaus,2018,Germany
89,1,6,top,Makeup,DE,Fledermaus,2018,Germany
90,1,4,top,Operetta,DE,Fledermaus,2018,Germany
91,1,3,top,Halloween,DE,Fledermaus,2018,Germany
92,1,2,top,Feces,DE,Fledermaus,2018,Germany
93,1,2,top,handicraft,DE,Fledermaus,2018,Germany
94,1,2,top,Painting,DE,Fledermaus,2018,Germany
95,1,2,top,Character,DE,Fledermaus,2018,Germany
96,1,2,top,Animal,DE,Fledermaus,2018,Germany
97,1,2,top,Letter,DE,Fledermaus,2018,Germany
98,1,1,top,Pulheim,DE,Fledermaus,2018,Germany
99,1,1,top,Nest box,DE,Fledermaus,2018,Germany
100,1,1,top,Birds,DE,Fledermaus,2018,Germany
101,1,1,top,Semperoper Dresden,DE,Fledermaus,2018,Germany
102,1,1,top,Riddle,DE,Fledermaus,2018,Germany
103,1,1,top,Old World fruit bats,DE,Fledermaus,2018,Germany
104,1,1,top,bat box,DE,Fledermaus,2018,Germany
105,1,1,top,Honduran white bat,DE,Fledermaus,2018,Germany
106,1,1,top,Bat detector,DE,Fledermaus,2018,Germany
107,1,<1,top,Elbphilharmonie Hamburg,DE,Fledermaus,2018,Germany
108,1,<1,top,Disguise,DE,Fledermaus,2018,Germany
109,0,Breakout,rising,Semperoper Dresden,DE,Fledermaus,2018,Germany
110,0,Breakout,rising,Honduran white bat,DE,Fledermaus,2018,Germany
111,0,Breakout,rising,Bat detector,DE,Fledermaus,2018,Germany
112,0,Breakout,rising,Elbphilharmonie Hamburg,DE,Fledermaus,2018,Germany
113,0,Breakout,rising,Disguise,DE,Fledermaus,2018,Germany
114,0,Breakout,rising,Oceanic dolphins,DE,Fledermaus,2018,Germany
115,0,Breakout,rising,Die Fledermaus,DE,Fledermaus,2018,Germany
116,0,Breakout,rising,cloth,DE,Fledermaus,2018,Germany
117,0,Breakout,rising,Molybdomancy,DE,Fledermaus,2018,Germany
118,0,Breakout,rising,Mustelids,DE,Fledermaus,2018,Germany
119,0,"+1,450%",rising,Feces,DE,Fledermaus,2018,Germany
120,0,+300%,rising,Riddle,DE,Fledermaus,2018,Germany
