"","year","country","dengue activity"
"4960",2012,"Venezuela",66.225
"4961",2012,"Argentina",66.225
"4962",2012,"Bolivia",66.225
"4963",2012,"Brazil",66.225
"4964",2012,"India",66.225
"4965",2012,"Indonesia",66.225
"4966",2012,"Mexico",66.225
"4967",2012,"Philippines",66.225
"4968",2012,"Singapore",66.225
"4969",2012,"Thailand",66.225
"4970",2012,"Venezuela",66.225
"4971",2012,"Argentina",66.225
"4972",2012,"Bolivia",66.225
"4973",2012,"Brazil",66.225
"4974",2012,"India",66.225
"4975",2012,"Indonesia",66.225
"4976",2012,"Mexico",66.225
"4977",2012,"Philippines",66.225
"4978",2012,"Singapore",66.225
"4979",2012,"Thailand",66.225
"4980",2012,"Venezuela",66.225
"4981",2012,"Argentina",66.225
"4982",2012,"Bolivia",66.225
"4983",2012,"Brazil",66.225
"4984",2012,"India",66.225
"4985",2012,"Indonesia",66.225
"4986",2012,"Mexico",66.225
"4987",2012,"Philippines",66.225
"4988",2012,"Singapore",66.225
"4989",2012,"Thailand",66.225
"4990",2012,"Venezuela",66.225
"4991",2012,"Argentina",66.225
"4992",2012,"Bolivia",66.225
"4993",2012,"Brazil",66.225
"4994",2012,"India",66.225
"4995",2012,"Indonesia",66.225
"4996",2012,"Mexico",66.225
"4997",2012,"Philippines",66.225
"4998",2012,"Singapore",66.225
"4999",2012,"Thailand",66.225
"5000",2012,"Venezuela",66.225
"5001",2012,"Argentina",66.225
"5002",2012,"Bolivia",66.225
"5003",2012,"Brazil",66.225
"5004",2012,"India",66.225
"5005",2012,"Indonesia",66.225
"5006",2012,"Mexico",66.225
"5007",2012,"Philippines",66.225
"5008",2012,"Singapore",66.225
"5009",2012,"Thailand",66.225
"5010",2012,"Venezuela",66.225
"5011",2012,"Argentina",66.225
"5012",2012,"Bolivia",66.225
"5013",2012,"Brazil",66.225
"5014",2012,"India",66.225
"5015",2012,"Indonesia",66.225
"5016",2012,"Mexico",66.225
"5017",2012,"Philippines",66.225
"5018",2012,"Singapore",66.225
"5019",2012,"Thailand",66.225
"5020",2012,"Venezuela",66.225
"5021",2012,"Argentina",66.225
"5022",2012,"Bolivia",66.225
"5023",2012,"Brazil",66.225
"5024",2012,"India",66.225
"5025",2012,"Indonesia",66.225
"5026",2012,"Mexico",66.225
"5027",2012,"Philippines",66.225
"5028",2012,"Singapore",66.225
"5029",2012,"Thailand",66.225
"5030",2012,"Venezuela",66.225
"5031",2012,"Argentina",66.225
"5032",2012,"Bolivia",66.225
"5033",2012,"Brazil",66.225
"5034",2012,"India",66.225
"5035",2012,"Indonesia",66.225
"5036",2012,"Mexico",66.225
"5037",2012,"Philippines",66.225
"5038",2012,"Singapore",66.225
"5039",2012,"Thailand",66.225
"5040",2012,"Venezuela",66.225
"5041",2012,"Argentina",66.225
"5042",2012,"Bolivia",66.225
"5043",2012,"Brazil",66.225
"5044",2012,"India",66.225
"5045",2012,"Indonesia",66.225
"5046",2012,"Mexico",66.225
"5047",2012,"Philippines",66.225
"5048",2012,"Singapore",66.225
"5049",2012,"Thailand",66.225
"5050",2012,"Venezuela",66.225
"5051",2012,"Argentina",66.225
"5052",2012,"Bolivia",66.225
"5053",2012,"Brazil",66.225
"5054",2012,"India",66.225
"5055",2012,"Indonesia",66.225
"5056",2012,"Mexico",66.225
"5057",2012,"Philippines",66.225
"5058",2012,"Singapore",66.225
"5059",2012,"Thailand",66.225
"5060",2012,"Venezuela",66.225
"5061",2012,"Argentina",66.225
"5062",2012,"Bolivia",66.225
"5063",2012,"Brazil",66.225
"5064",2012,"India",66.225
"5065",2012,"Indonesia",66.225
"5066",2012,"Mexico",66.225
"5067",2012,"Philippines",66.225
"5068",2012,"Singapore",66.225
"5069",2012,"Thailand",66.225
"5070",2012,"Venezuela",66.225
"5071",2012,"Argentina",66.225
"5072",2012,"Bolivia",66.225
"5073",2012,"Brazil",66.225
"5074",2012,"India",66.225
"5075",2012,"Indonesia",66.225
"5076",2012,"Mexico",66.225
"5077",2012,"Philippines",66.225
"5078",2012,"Singapore",66.225
"5079",2012,"Thailand",66.225
"5080",2012,"Venezuela",66.225
"5081",2012,"Argentina",66.225
"5082",2012,"Bolivia",66.225
"5083",2012,"Brazil",66.225
"5084",2012,"India",66.225
"5085",2012,"Indonesia",66.225
"5086",2012,"Mexico",66.225
"5087",2012,"Philippines",66.225
"5088",2012,"Singapore",66.225
"5089",2012,"Thailand",66.225
"5090",2012,"Venezuela",66.225
"5091",2012,"Argentina",66.225
"5092",2012,"Bolivia",66.225
"5093",2012,"Brazil",66.225
"5094",2012,"India",66.225
"5095",2012,"Indonesia",66.225
"5096",2012,"Mexico",66.225
"5097",2012,"Philippines",66.225
"5098",2012,"Singapore",66.225
"5099",2012,"Thailand",66.225
"5100",2012,"Venezuela",66.225
"5101",2012,"Argentina",66.225
"5102",2012,"Bolivia",66.225
"5103",2012,"Brazil",66.225
"5104",2012,"India",66.225
"5105",2012,"Indonesia",66.225
"5106",2012,"Mexico",66.225
"5107",2012,"Philippines",66.225
"5108",2012,"Singapore",66.225
"5109",2012,"Thailand",66.225
"5110",2012,"Venezuela",66.225
"5111",2012,"Argentina",66.225
"5112",2012,"Bolivia",66.225
"5113",2012,"Brazil",66.225
"5114",2012,"India",66.225
"5115",2012,"Indonesia",66.225
"5116",2012,"Mexico",66.225
"5117",2012,"Philippines",66.225
"5118",2012,"Singapore",66.225
"5119",2012,"Thailand",66.225
"5120",2012,"Venezuela",66.225
"5121",2012,"Argentina",66.225
"5122",2012,"Bolivia",66.225
"5123",2012,"Brazil",66.225
"5124",2012,"India",66.225
"5125",2012,"Indonesia",66.225
"5126",2012,"Mexico",66.225
"5127",2012,"Philippines",66.225
"5128",2012,"Singapore",66.225
"5129",2012,"Thailand",66.225
"5130",2012,"Venezuela",66.225
"5131",2012,"Argentina",66.225
"5132",2012,"Bolivia",66.225
"5133",2012,"Brazil",66.225
"5134",2012,"India",66.225
"5135",2012,"Indonesia",66.225
"5136",2012,"Mexico",66.225
"5137",2012,"Philippines",66.225
"5138",2012,"Singapore",66.225
"5139",2012,"Thailand",66.225
"5140",2012,"Venezuela",66.225
"5141",2012,"Argentina",66.225
"5142",2012,"Bolivia",66.225
"5143",2012,"Brazil",66.225
"5144",2012,"India",66.225
"5145",2012,"Indonesia",66.225
"5146",2012,"Mexico",66.225
"5147",2012,"Philippines",66.225
"5148",2012,"Singapore",66.225
"5149",2012,"Thailand",66.225
"5150",2012,"Venezuela",66.225
"5151",2012,"Argentina",66.225
"5152",2012,"Bolivia",66.225
"5153",2012,"Brazil",66.225
"5154",2012,"India",66.225
"5155",2012,"Indonesia",66.225
"5156",2012,"Mexico",66.225
"5157",2012,"Philippines",66.225
"5158",2012,"Singapore",66.225
"5159",2012,"Thailand",66.225
"5160",2012,"Venezuela",66.225
"5161",2012,"Argentina",66.225
"5162",2012,"Bolivia",66.225
"5163",2012,"Brazil",66.225
"5164",2012,"India",66.225
"5165",2012,"Indonesia",66.225
"5166",2012,"Mexico",66.225
"5167",2012,"Philippines",66.225
"5168",2012,"Singapore",66.225
"5169",2012,"Thailand",66.225
"5170",2012,"Venezuela",66.225
"5171",2012,"Argentina",66.225
"5172",2012,"Bolivia",66.225
"5173",2012,"Brazil",66.225
"5174",2012,"India",66.225
"5175",2012,"Indonesia",66.225
"5176",2012,"Mexico",66.225
"5177",2012,"Philippines",66.225
"5178",2012,"Singapore",66.225
"5179",2012,"Thailand",66.225
"5180",2012,"Venezuela",66.225
"5181",2012,"Argentina",66.225
"5182",2012,"Bolivia",66.225
"5183",2012,"Brazil",66.225
"5184",2012,"India",66.225
"5185",2012,"Indonesia",66.225
"5186",2012,"Mexico",66.225
"5187",2012,"Philippines",66.225
"5188",2012,"Singapore",66.225
"5189",2012,"Thailand",66.225
"5190",2012,"Venezuela",66.225
"5191",2012,"Argentina",66.225
"5192",2012,"Bolivia",66.225
"5193",2012,"Brazil",66.225
"5194",2012,"India",66.225
"5195",2012,"Indonesia",66.225
"5196",2012,"Mexico",66.225
"5197",2012,"Philippines",66.225
"5198",2012,"Singapore",66.225
"5199",2012,"Thailand",66.225
"5200",2012,"Venezuela",66.225
"5201",2012,"Argentina",66.225
"5202",2012,"Bolivia",66.225
"5203",2012,"Brazil",66.225
"5204",2012,"India",66.225
"5205",2012,"Indonesia",66.225
"5206",2012,"Mexico",66.225
"5207",2012,"Philippines",66.225
"5208",2012,"Singapore",66.225
"5209",2012,"Thailand",66.225
"5210",2012,"Venezuela",66.225
"5211",2012,"Argentina",66.225
"5212",2012,"Bolivia",66.225
"5213",2012,"Brazil",66.225
"5214",2012,"India",66.225
"5215",2012,"Indonesia",66.225
"5216",2012,"Mexico",66.225
"5217",2012,"Philippines",66.225
"5218",2012,"Singapore",66.225
"5219",2012,"Thailand",66.225
"5220",2012,"Venezuela",66.225
"5221",2012,"Argentina",66.225
"5222",2012,"Bolivia",66.225
"5223",2012,"Brazil",66.225
"5224",2012,"India",66.225
"5225",2012,"Indonesia",66.225
"5226",2012,"Mexico",66.225
"5227",2012,"Philippines",66.225
"5228",2012,"Singapore",66.225
"5229",2012,"Thailand",66.225
"5230",2012,"Venezuela",66.225
"5231",2013,"Argentina",88.201
"5232",2013,"Bolivia",88.201
"5233",2013,"Brazil",88.201
"5234",2013,"India",88.201
"5235",2013,"Indonesia",88.201
"5236",2013,"Mexico",88.201
"5237",2013,"Philippines",88.201
"5238",2013,"Singapore",88.201
"5239",2013,"Thailand",88.201
"5240",2013,"Venezuela",88.201
"5241",2013,"Argentina",88.201
"5242",2013,"Bolivia",88.201
"5243",2013,"Brazil",88.201
"5244",2013,"India",88.201
"5245",2013,"Indonesia",88.201
"5246",2013,"Mexico",88.201
"5247",2013,"Philippines",88.201
"5248",2013,"Singapore",88.201
"5249",2013,"Thailand",88.201
"5250",2013,"Venezuela",88.201
"5251",2013,"Argentina",88.201
"5252",2013,"Bolivia",88.201
"5253",2013,"Brazil",88.201
"5254",2013,"India",88.201
"5255",2013,"Indonesia",88.201
"5256",2013,"Mexico",88.201
"5257",2013,"Philippines",88.201
"5258",2013,"Singapore",88.201
"5259",2013,"Thailand",88.201
"5260",2013,"Venezuela",88.201
"5261",2013,"Argentina",88.201
"5262",2013,"Bolivia",88.201
"5263",2013,"Brazil",88.201
"5264",2013,"India",88.201
"5265",2013,"Indonesia",88.201
"5266",2013,"Mexico",88.201
"5267",2013,"Philippines",88.201
"5268",2013,"Singapore",88.201
"5269",2013,"Thailand",88.201
"5270",2013,"Venezuela",88.201
"5271",2013,"Argentina",88.201
"5272",2013,"Bolivia",88.201
"5273",2013,"Brazil",88.201
"5274",2013,"India",88.201
"5275",2013,"Indonesia",88.201
"5276",2013,"Mexico",88.201
"5277",2013,"Philippines",88.201
"5278",2013,"Singapore",88.201
"5279",2013,"Thailand",88.201
"5280",2013,"Venezuela",88.201
"5281",2013,"Argentina",88.201
"5282",2013,"Bolivia",88.201
"5283",2013,"Brazil",88.201
"5284",2013,"India",88.201
"5285",2013,"Indonesia",88.201
"5286",2013,"Mexico",88.201
"5287",2013,"Philippines",88.201
"5288",2013,"Singapore",88.201
"5289",2013,"Thailand",88.201
"5290",2013,"Venezuela",88.201
"5291",2013,"Argentina",88.201
"5292",2013,"Bolivia",88.201
"5293",2013,"Brazil",88.201
"5294",2013,"India",88.201
"5295",2013,"Indonesia",88.201
"5296",2013,"Mexico",88.201
"5297",2013,"Philippines",88.201
"5298",2013,"Singapore",88.201
"5299",2013,"Thailand",88.201
"5300",2013,"Venezuela",88.201
"5301",2013,"Argentina",88.201
"5302",2013,"Bolivia",88.201
"5303",2013,"Brazil",88.201
"5304",2013,"India",88.201
"5305",2013,"Indonesia",88.201
"5306",2013,"Mexico",88.201
"5307",2013,"Philippines",88.201
"5308",2013,"Singapore",88.201
"5309",2013,"Thailand",88.201
"5310",2013,"Venezuela",88.201
"5311",2013,"Argentina",88.201
"5312",2013,"Bolivia",88.201
"5313",2013,"Brazil",88.201
"5314",2013,"India",88.201
"5315",2013,"Indonesia",88.201
"5316",2013,"Mexico",88.201
"5317",2013,"Philippines",88.201
"5318",2013,"Singapore",88.201
"5319",2013,"Thailand",88.201
"5320",2013,"Venezuela",88.201
"5321",2013,"Argentina",88.201
"5322",2013,"Bolivia",88.201
"5323",2013,"Brazil",88.201
"5324",2013,"India",88.201
"5325",2013,"Indonesia",88.201
"5326",2013,"Mexico",88.201
"5327",2013,"Philippines",88.201
"5328",2013,"Singapore",88.201
"5329",2013,"Thailand",88.201
"5330",2013,"Venezuela",88.201
"5331",2013,"Argentina",88.201
"5332",2013,"Bolivia",88.201
"5333",2013,"Brazil",88.201
"5334",2013,"India",88.201
"5335",2013,"Indonesia",88.201
"5336",2013,"Mexico",88.201
"5337",2013,"Philippines",88.201
"5338",2013,"Singapore",88.201
"5339",2013,"Thailand",88.201
"5340",2013,"Venezuela",88.201
"5341",2013,"Argentina",88.201
"5342",2013,"Bolivia",88.201
"5343",2013,"Brazil",88.201
"5344",2013,"India",88.201
"5345",2013,"Indonesia",88.201
"5346",2013,"Mexico",88.201
"5347",2013,"Philippines",88.201
"5348",2013,"Singapore",88.201
"5349",2013,"Thailand",88.201
"5350",2013,"Venezuela",88.201
"5351",2013,"Argentina",88.201
"5352",2013,"Bolivia",88.201
"5353",2013,"Brazil",88.201
"5354",2013,"India",88.201
"5355",2013,"Indonesia",88.201
"5356",2013,"Mexico",88.201
"5357",2013,"Philippines",88.201
"5358",2013,"Singapore",88.201
"5359",2013,"Thailand",88.201
"5360",2013,"Venezuela",88.201
"5361",2013,"Argentina",88.201
"5362",2013,"Bolivia",88.201
"5363",2013,"Brazil",88.201
"5364",2013,"India",88.201
"5365",2013,"Indonesia",88.201
"5366",2013,"Mexico",88.201
"5367",2013,"Philippines",88.201
"5368",2013,"Singapore",88.201
"5369",2013,"Thailand",88.201
"5370",2013,"Venezuela",88.201
"5371",2013,"Argentina",88.201
"5372",2013,"Bolivia",88.201
"5373",2013,"Brazil",88.201
"5374",2013,"India",88.201
"5375",2013,"Indonesia",88.201
"5376",2013,"Mexico",88.201
"5377",2013,"Philippines",88.201
"5378",2013,"Singapore",88.201
"5379",2013,"Thailand",88.201
"5380",2013,"Venezuela",88.201
"5381",2013,"Argentina",88.201
"5382",2013,"Bolivia",88.201
"5383",2013,"Brazil",88.201
"5384",2013,"India",88.201
"5385",2013,"Indonesia",88.201
"5386",2013,"Mexico",88.201
"5387",2013,"Philippines",88.201
"5388",2013,"Singapore",88.201
"5389",2013,"Thailand",88.201
"5390",2013,"Venezuela",88.201
"5391",2013,"Argentina",88.201
"5392",2013,"Bolivia",88.201
"5393",2013,"Brazil",88.201
"5394",2013,"India",88.201
"5395",2013,"Indonesia",88.201
"5396",2013,"Mexico",88.201
"5397",2013,"Philippines",88.201
"5398",2013,"Singapore",88.201
"5399",2013,"Thailand",88.201
"5400",2013,"Venezuela",88.201
"5401",2013,"Argentina",88.201
"5402",2013,"Bolivia",88.201
"5403",2013,"Brazil",88.201
"5404",2013,"India",88.201
"5405",2013,"Indonesia",88.201
"5406",2013,"Mexico",88.201
"5407",2013,"Philippines",88.201
"5408",2013,"Singapore",88.201
"5409",2013,"Thailand",88.201
"5410",2013,"Venezuela",88.201
"5411",2013,"Argentina",88.201
"5412",2013,"Bolivia",88.201
"5413",2013,"Brazil",88.201
"5414",2013,"India",88.201
"5415",2013,"Indonesia",88.201
"5416",2013,"Mexico",88.201
"5417",2013,"Philippines",88.201
"5418",2013,"Singapore",88.201
"5419",2013,"Thailand",88.201
"5420",2013,"Venezuela",88.201
"5421",2013,"Argentina",88.201
"5422",2013,"Bolivia",88.201
"5423",2013,"Brazil",88.201
"5424",2013,"India",88.201
"5425",2013,"Indonesia",88.201
"5426",2013,"Mexico",88.201
"5427",2013,"Philippines",88.201
"5428",2013,"Singapore",88.201
"5429",2013,"Thailand",88.201
"5430",2013,"Venezuela",88.201
"5431",2013,"Argentina",88.201
"5432",2013,"Bolivia",88.201
"5433",2013,"Brazil",88.201
"5434",2013,"India",88.201
"5435",2013,"Indonesia",88.201
"5436",2013,"Mexico",88.201
"5437",2013,"Philippines",88.201
"5438",2013,"Singapore",88.201
"5439",2013,"Thailand",88.201
"5440",2013,"Venezuela",88.201
"5441",2013,"Argentina",88.201
"5442",2013,"Bolivia",88.201
"5443",2013,"Brazil",88.201
"5444",2013,"India",88.201
"5445",2013,"Indonesia",88.201
"5446",2013,"Mexico",88.201
"5447",2013,"Philippines",88.201
"5448",2013,"Singapore",88.201
"5449",2013,"Thailand",88.201
"5450",2013,"Venezuela",88.201
"5451",2013,"Argentina",88.201
"5452",2013,"Bolivia",88.201
"5453",2013,"Brazil",88.201
"5454",2013,"India",88.201
"5455",2013,"Indonesia",88.201
"5456",2013,"Mexico",88.201
"5457",2013,"Philippines",88.201
"5458",2013,"Singapore",88.201
"5459",2013,"Thailand",88.201
"5460",2013,"Venezuela",88.201
"5461",2013,"Argentina",88.201
"5462",2013,"Bolivia",88.201
"5463",2013,"Brazil",88.201
"5464",2013,"India",88.201
"5465",2013,"Indonesia",88.201
"5466",2013,"Mexico",88.201
"5467",2013,"Philippines",88.201
"5468",2013,"Singapore",88.201
"5469",2013,"Thailand",88.201
"5470",2013,"Venezuela",88.201
"5471",2013,"Argentina",88.201
"5472",2013,"Bolivia",88.201
"5473",2013,"Brazil",88.201
"5474",2013,"India",88.201
"5475",2013,"Indonesia",88.201
"5476",2013,"Mexico",88.201
"5477",2013,"Philippines",88.201
"5478",2013,"Singapore",88.201
"5479",2013,"Thailand",88.201
"5480",2013,"Venezuela",88.201
"5481",2013,"Argentina",88.201
"5482",2013,"Bolivia",88.201
"5483",2013,"Brazil",88.201
"5484",2013,"India",88.201
"5485",2013,"Indonesia",88.201
"5486",2013,"Mexico",88.201
"5487",2013,"Philippines",88.201
"5488",2013,"Singapore",88.201
"5489",2013,"Thailand",88.201
"5490",2013,"Venezuela",88.201
"5491",2013,"Argentina",88.201
"5492",2013,"Bolivia",88.201
"5493",2013,"Brazil",88.201
"5494",2013,"India",88.201
"5495",2013,"Indonesia",88.201
"5496",2013,"Mexico",88.201
"5497",2013,"Philippines",88.201
"5498",2013,"Singapore",88.201
"5499",2013,"Thailand",88.201
"5500",2013,"Venezuela",88.201
"5501",2013,"Argentina",88.201
"5502",2013,"Bolivia",88.201
"5503",2013,"Brazil",88.201
"5504",2013,"India",88.201
"5505",2013,"Indonesia",88.201
"5506",2013,"Mexico",88.201
"5507",2013,"Philippines",88.201
"5508",2013,"Singapore",88.201
"5509",2013,"Thailand",88.201
"5510",2013,"Venezuela",88.201
"5511",2013,"Argentina",88.201
"5512",2013,"Bolivia",88.201
"5513",2013,"Brazil",88.201
"5514",2013,"India",88.201
"5515",2013,"Indonesia",88.201
"5516",2013,"Mexico",88.201
"5517",2013,"Philippines",88.201
"5518",2013,"Singapore",88.201
"5519",2013,"Thailand",88.201
"5520",2013,"Venezuela",88.201
"5521",2013,"Argentina",88.201
"5522",2013,"Bolivia",88.201
"5523",2013,"Brazil",88.201
"5524",2013,"India",88.201
"5525",2013,"Indonesia",88.201
"5526",2013,"Mexico",88.201
"5527",2013,"Philippines",88.201
"5528",2013,"Singapore",88.201
"5529",2013,"Thailand",88.201
"5530",2013,"Venezuela",88.201
"5531",2013,"Argentina",88.201
"5532",2013,"Bolivia",88.201
"5533",2013,"Brazil",88.201
"5534",2013,"India",88.201
"5535",2013,"Indonesia",88.201
"5536",2013,"Mexico",88.201
"5537",2013,"Philippines",88.201
"5538",2013,"Singapore",88.201
"5539",2013,"Thailand",88.201
"5540",2013,"Venezuela",88.201
"5541",2013,"Argentina",88.201
"5542",2013,"Bolivia",88.201
"5543",2013,"Brazil",88.201
"5544",2013,"India",88.201
"5545",2013,"Indonesia",88.201
"5546",2013,"Mexico",88.201
"5547",2013,"Philippines",88.201
"5548",2013,"Singapore",88.201
"5549",2013,"Thailand",88.201
"5550",2013,"Venezuela",88.201
"5551",2013,"Argentina",88.201
"5552",2013,"Bolivia",88.201
"5553",2013,"Brazil",88.201
"5554",2013,"India",88.201
"5555",2013,"Indonesia",88.201
"5556",2013,"Mexico",88.201
"5557",2013,"Philippines",88.201
"5558",2013,"Singapore",88.201
"5559",2013,"Thailand",88.201
"5560",2013,"Venezuela",88.201
"5561",2013,"Argentina",88.201
"5562",2013,"Bolivia",88.201
"5563",2013,"Brazil",88.201
"5564",2013,"India",88.201
"5565",2013,"Indonesia",88.201
"5566",2013,"Mexico",88.201
"5567",2013,"Philippines",88.201
"5568",2013,"Singapore",88.201
"5569",2013,"Thailand",88.201
"5570",2013,"Venezuela",88.201
"5571",2013,"Argentina",88.201
"5572",2013,"Bolivia",88.201
"5573",2013,"Brazil",88.201
"5574",2013,"India",88.201
"5575",2013,"Indonesia",88.201
"5576",2013,"Mexico",88.201
"5577",2013,"Philippines",88.201
"5578",2013,"Singapore",88.201
"5579",2013,"Thailand",88.201
"5580",2013,"Venezuela",88.201
"5581",2013,"Argentina",88.201
"5582",2013,"Bolivia",88.201
"5583",2013,"Brazil",88.201
"5584",2013,"India",88.201
"5585",2013,"Indonesia",88.201
"5586",2013,"Mexico",88.201
"5587",2013,"Philippines",88.201
"5588",2013,"Singapore",88.201
"5589",2013,"Thailand",88.201
"5590",2013,"Venezuela",88.201
"5591",2013,"Argentina",88.201
"5592",2013,"Bolivia",88.201
"5593",2013,"Brazil",88.201
"5594",2013,"India",88.201
"5595",2013,"Indonesia",88.201
"5596",2013,"Mexico",88.201
"5597",2013,"Philippines",88.201
"5598",2013,"Singapore",88.201
"5599",2013,"Thailand",88.201
"5600",2013,"Venezuela",88.201
"5601",2013,"Argentina",88.201
"5602",2013,"Bolivia",88.201
"5603",2013,"Brazil",88.201
"5604",2013,"India",88.201
"5605",2013,"Indonesia",88.201
"5606",2013,"Mexico",88.201
"5607",2013,"Philippines",88.201
"5608",2013,"Singapore",88.201
"5609",2013,"Thailand",88.201
"5610",2013,"Venezuela",88.201
"5611",2013,"Argentina",88.201
"5612",2013,"Bolivia",88.201
"5613",2013,"Brazil",88.201
"5614",2013,"India",88.201
"5615",2013,"Indonesia",88.201
"5616",2013,"Mexico",88.201
"5617",2013,"Philippines",88.201
"5618",2013,"Singapore",88.201
"5619",2013,"Thailand",88.201
"5620",2013,"Venezuela",88.201
"5621",2013,"Argentina",88.201
"5622",2013,"Bolivia",88.201
"5623",2013,"Brazil",88.201
"5624",2013,"India",88.201
"5625",2013,"Indonesia",88.201
"5626",2013,"Mexico",88.201
"5627",2013,"Philippines",88.201
"5628",2013,"Singapore",88.201
"5629",2013,"Thailand",88.201
"5630",2013,"Venezuela",88.201
"5631",2013,"Argentina",88.201
"5632",2013,"Bolivia",88.201
"5633",2013,"Brazil",88.201
"5634",2013,"India",88.201
"5635",2013,"Indonesia",88.201
"5636",2013,"Mexico",88.201
"5637",2013,"Philippines",88.201
"5638",2013,"Singapore",88.201
"5639",2013,"Thailand",88.201
"5640",2013,"Venezuela",88.201
"5641",2013,"Argentina",88.201
"5642",2013,"Bolivia",88.201
"5643",2013,"Brazil",88.201
"5644",2013,"India",88.201
"5645",2013,"Indonesia",88.201
"5646",2013,"Mexico",88.201
"5647",2013,"Philippines",88.201
"5648",2013,"Singapore",88.201
"5649",2013,"Thailand",88.201
"5650",2013,"Venezuela",88.201
"5651",2013,"Argentina",88.201
"5652",2013,"Bolivia",88.201
"5653",2013,"Brazil",88.201
"5654",2013,"India",88.201
"5655",2013,"Indonesia",88.201
"5656",2013,"Mexico",88.201
"5657",2013,"Philippines",88.201
"5658",2013,"Singapore",88.201
"5659",2013,"Thailand",88.201
"5660",2013,"Venezuela",88.201
"5661",2013,"Argentina",88.201
"5662",2013,"Bolivia",88.201
"5663",2013,"Brazil",88.201
"5664",2013,"India",88.201
"5665",2013,"Indonesia",88.201
"5666",2013,"Mexico",88.201
"5667",2013,"Philippines",88.201
"5668",2013,"Singapore",88.201
"5669",2013,"Thailand",88.201
"5670",2013,"Venezuela",88.201
"5671",2013,"Argentina",88.201
"5672",2013,"Bolivia",88.201
"5673",2013,"Brazil",88.201
"5674",2013,"India",88.201
"5675",2013,"Indonesia",88.201
"5676",2013,"Mexico",88.201
"5677",2013,"Philippines",88.201
"5678",2013,"Singapore",88.201
"5679",2013,"Thailand",88.201
"5680",2013,"Venezuela",88.201
"5681",2013,"Argentina",88.201
"5682",2013,"Bolivia",88.201
"5683",2013,"Brazil",88.201
"5684",2013,"India",88.201
"5685",2013,"Indonesia",88.201
"5686",2013,"Mexico",88.201
"5687",2013,"Philippines",88.201
"5688",2013,"Singapore",88.201
"5689",2013,"Thailand",88.201
"5690",2013,"Venezuela",88.201
"5691",2013,"Argentina",88.201
"5692",2013,"Bolivia",88.201
"5693",2013,"Brazil",88.201
"5694",2013,"India",88.201
"5695",2013,"Indonesia",88.201
"5696",2013,"Mexico",88.201
"5697",2013,"Philippines",88.201
"5698",2013,"Singapore",88.201
"5699",2013,"Thailand",88.201
"5700",2013,"Venezuela",88.201
"5701",2013,"Argentina",88.201
"5702",2013,"Bolivia",88.201
"5703",2013,"Brazil",88.201
"5704",2013,"India",88.201
"5705",2013,"Indonesia",88.201
"5706",2013,"Mexico",88.201
"5707",2013,"Philippines",88.201
"5708",2013,"Singapore",88.201
"5709",2013,"Thailand",88.201
"5710",2013,"Venezuela",88.201
"5711",2013,"Argentina",88.201
"5712",2013,"Bolivia",88.201
"5713",2013,"Brazil",88.201
"5714",2013,"India",88.201
"5715",2013,"Indonesia",88.201
"5716",2013,"Mexico",88.201
"5717",2013,"Philippines",88.201
"5718",2013,"Singapore",88.201
"5719",2013,"Thailand",88.201
"5720",2013,"Venezuela",88.201
"5721",2013,"Argentina",88.201
"5722",2013,"Bolivia",88.201
"5723",2013,"Brazil",88.201
"5724",2013,"India",88.201
"5725",2013,"Indonesia",88.201
"5726",2013,"Mexico",88.201
"5727",2013,"Philippines",88.201
"5728",2013,"Singapore",88.201
"5729",2013,"Thailand",88.201
"5730",2013,"Venezuela",88.201
"5731",2013,"Argentina",88.201
"5732",2013,"Bolivia",88.201
"5733",2013,"Brazil",88.201
"5734",2013,"India",88.201
"5735",2013,"Indonesia",88.201
"5736",2013,"Mexico",88.201
"5737",2013,"Philippines",88.201
"5738",2013,"Singapore",88.201
"5739",2013,"Thailand",88.201
"5740",2013,"Venezuela",88.201
"5741",2013,"Argentina",88.201
"5742",2013,"Bolivia",88.201
"5743",2013,"Brazil",88.201
"5744",2013,"India",88.201
"5745",2013,"Indonesia",88.201
"5746",2013,"Mexico",88.201
"5747",2013,"Philippines",88.201
"5748",2013,"Singapore",88.201
"5749",2013,"Thailand",88.201
"5750",2013,"Venezuela",88.201
"5751",2014,"Argentina",72.297
"5752",2014,"Bolivia",72.297
"5753",2014,"Brazil",72.297
"5754",2014,"India",72.297
"5755",2014,"Indonesia",72.297
"5756",2014,"Mexico",72.297
"5757",2014,"Philippines",72.297
"5758",2014,"Singapore",72.297
"5759",2014,"Thailand",72.297
"5760",2014,"Venezuela",72.297
"5761",2014,"Argentina",72.297
"5762",2014,"Bolivia",72.297
"5763",2014,"Brazil",72.297
"5764",2014,"India",72.297
"5765",2014,"Indonesia",72.297
"5766",2014,"Mexico",72.297
"5767",2014,"Philippines",72.297
"5768",2014,"Singapore",72.297
"5769",2014,"Thailand",72.297
"5770",2014,"Venezuela",72.297
"5771",2014,"Argentina",72.297
"5772",2014,"Bolivia",72.297
"5773",2014,"Brazil",72.297
"5774",2014,"India",72.297
"5775",2014,"Indonesia",72.297
"5776",2014,"Mexico",72.297
"5777",2014,"Philippines",72.297
"5778",2014,"Singapore",72.297
"5779",2014,"Thailand",72.297
"5780",2014,"Venezuela",72.297
"5781",2014,"Argentina",72.297
